age,salary,credit_score,loan_amount,existing_loans,employment_years,monthly_income,repayment_history,approval_decision
46,53277.84,730,229187.07,1,24.0,4654.37,72,approved
51,150657.91,812,588958.99,2,20.6,12654.85,95,approved
48,62304.53,676,227054.99,0,26.4,5327.91,76,approved
38,32956.97,362,62485.72,1,3.2,2798.13,9,rejected
51,118775.26,794,363423.37,0,11.6,9788.26,74,approved
53,86573.08,705,313799.89,4,27.0,7303.17,62,approved
34,114059.72,670,172558.63,1,11.3,9108.26,76,approved
42,70373.12,687,307145.48,0,16.1,6097.39,60,manual_review
53,192588.64,848,360533.59,4,22.5,15965.97,82,approved
26,34323.82,377,40208.3,0,4.0,2917.62,19,manual_review
48,155870.21,729,502733.37,2,14.8,12710.79,88,approved
41,57177.38,750,273206.27,4,20.0,4764.81,73,approved
25,37722.74,758,91581.3,0,4.8,3168.05,91,approved
51,74468.39,675,199651.19,2,25.1,6515.09,57,approved
63,46316.54,784,119241.43,3,26.7,4036.2,87,approved
48,100192.93,836,454682.82,0,16.4,8280.04,100,approved
28,25253.28,612,31776.71,0,5.2,2148.29,56,manual_review
58,136402.05,814,569934.06,0,21.5,11388.71,76,approved
35,79298.0,645,162229.89,2,5.3,6314.67,59,approved
61,64974.24,828,228315.09,0,29.1,5174.56,100,approved
43,93037.28,720,194662.69,3,17.8,7550.56,65,approved
41,59921.82,807,164552.62,2,16.3,4799.42,99,approved
30,197540.05,793,509592.44,0,11.3,16426.05,79,approved
40,123389.53,705,266621.22,1,20.3,10335.67,71,approved
53,113626.75,744,264284.48,0,28.5,9078.37,93,approved
61,96015.75,767,460617.46,3,29.6,8083.4,86,approved
23,73772.38,643,58301.14,2,2.3,6001.87,70,approved
49,55504.45,779,176580.08,1,28.5,4454.44,80,approved
54,55508.56,745,139726.42,0,19.4,4815.06,75,approved
33,65564.05,797,263156.18,1,5.9,5255.78,84,approved
58,192759.53,781,960005.57,1,23.2,16526.22,94,approved
65,123012.24,740,306419.34,2,38.1,9979.31,72,approved
42,108502.65,754,444688.36,3,17.3,8792.24,79,approved
63,188277.24,727,339575.08,1,40.0,15133.69,81,approved
58,192464.02,699,810505.64,1,22.6,16492.3,74,approved
36,45608.61,624,101236.2,1,7.9,3968.19,54,manual_review
40,26232.54,835,115101.94,2,12.2,2217.24,62,approved
23,36443.54,715,125268.47,3,3.9,3170.28,65,approved
42,113983.26,680,331261.87,0,18.4,9724.57,76,approved
37,176778.99,830,849060.46,3,11.8,15127.66,84,approved
53,62908.43,735,157454.78,2,15.5,5065.18,73,approved
35,31348.95,671,113151.92,2,5.4,2534.76,54,approved
40,63879.02,622,118031.47,2,9.5,5519.32,55,approved
65,57731.13,723,131055.93,1,29.3,4712.57,79,approved
63,160438.45,746,748604.03,0,25.7,13531.81,91,approved
43,65018.25,679,137493.74,2,11.8,5160.95,79,manual_review
43,97688.77,797,513231.47,0,18.7,7750.39,94,approved
57,137971.78,757,373658.6,4,36.7,12028.99,62,approved
65,110484.07,715,426117.36,0,15.8,9346.28,62,approved
51,159693.8,709,539503.56,3,9.9,13254.41,65,approved
28,39867.17,614,69375.0,3,8.6,3464.23,42,approved
35,41943.18,602,80458.16,2,0.0,3397.25,49,approved
24,49132.47,725,168071.14,0,4.0,4036.09,66,manual_review
54,50068.64,760,181553.24,4,19.6,4338.58,71,approved
35,69401.88,367,86102.15,0,0.4,5659.64,12,manual_review
38,151159.69,718,528173.99,3,20.0,13145.52,60,approved
31,84475.93,830,382003.67,2,10.9,7143.66,97,approved
42,76872.26,624,173111.84,2,13.2,6553.41,59,manual_review
37,197208.34,784,679335.48,0,15.0,16740.31,90,approved
23,39718.07,700,45986.2,0,2.6,3341.89,77,approved
32,112984.15,836,304853.83,2,12.2,9472.85,99,approved
29,39943.92,677,146985.97,2,3.0,3349.58,53,approved
36,51935.81,814,91083.77,0,8.0,4439.9,98,approved
60,190602.1,745,359343.36,0,16.8,15459.93,70,approved
50,104187.35,778,395503.95,3,13.5,8556.47,85,approved
39,193967.23,828,686301.71,0,10.2,15758.0,95,approved
65,95558.85,785,338638.86,1,19.7,8057.54,87,approved
51,168173.83,694,604413.58,2,11.9,14343.06,68,approved
62,159330.43,705,363223.91,1,18.1,12723.62,81,approved
55,49962.86,746,148169.9,5,5.0,4241.54,76,manual_review
25,36243.54,829,122430.7,1,3.0,2996.86,95,approved
44,48156.13,753,146682.43,2,18.1,4050.74,86,approved
46,127561.08,722,191893.5,1,28.0,10774.96,72,approved
38,63496.48,650,141888.14,3,10.8,5390.54,44,manual_review
57,162808.03,845,420422.85,2,9.1,12896.43,100,approved
49,181051.58,755,493714.17,3,22.4,15461.64,71,approved
64,136221.56,822,730426.14,2,15.2,11719.89,91,approved
46,76610.98,751,198846.07,4,13.6,6416.05,71,approved
51,140711.32,779,453671.56,3,24.8,11758.95,69,approved
28,26342.57,731,85511.86,2,9.3,2199.24,73,manual_review
64,61588.5,593,86564.96,1,25.9,5276.85,48,approved
59,111760.81,825,327326.44,0,21.5,9773.6,95,approved
26,28288.76,831,98266.84,2,3.3,2307.08,100,approved
30,51558.85,657,205633.82,3,7.7,4451.74,66,approved
30,66903.26,686,198030.95,0,10.4,5366.07,60,approved
23,80673.98,675,173584.06,4,2.1,6747.39,54,manual_review
54,143531.09,713,377324.77,0,24.2,11718.77,71,approved
61,139336.63,803,603506.3,1,16.8,11906.77,87,approved
41,164150.64,830,468434.37,0,17.8,13261.2,98,approved
37,53674.93,320,103040.7,0,12.6,4567.48,0,manual_review
47,146033.17,788,592389.36,2,12.3,12770.17,83,approved
47,154766.97,838,434642.25,4,18.0,13272.79,92,approved
62,88519.45,837,425828.2,2,25.0,7595.35,97,approved
49,114591.4,762,274450.33,1,15.5,9450.65,73,approved
34,95111.27,583,118100.12,0,7.0,7719.31,45,approved
34,47504.3,753,155290.75,0,10.3,3968.12,85,approved
22,39933.03,788,113071.22,0,3.4,3313.3,93,approved
31,80625.06,772,141599.16,1,6.1,6837.8,100,approved
23,30728.33,699,50137.99,4,4.0,2599.14,65,manual_review
36,106842.81,775,328671.17,4,9.8,8517.11,75,approved
23,68411.92,825,170155.18,0,3.8,5545.91,88,approved
64,64984.08,708,252483.39,4,19.6,5582.52,98,approved
45,49621.07,318,173284.12,1,15.8,3952.74,1,manual_review
28,56156.13,819,247695.14,3,4.5,4625.76,88,approved
40,175969.02,749,838313.06,0,16.4,15185.67,89,approved
45,46446.41,764,237809.39,0,11.3,3695.85,88,approved
65,45677.61,839,249888.9,0,28.7,3621.44,93,approved
45,106921.56,802,367369.21,3,11.3,8809.52,85,approved
63,153361.46,762,355960.05,1,30.5,12294.55,97,approved
49,124249.52,701,320711.42,0,14.5,10347.12,65,approved
28,44488.9,794,166558.58,4,5.5,3560.84,82,manual_review
44,70275.85,628,69112.49,1,11.6,5639.44,56,manual_review
28,58940.68,636,158759.33,4,4.2,4672.26,56,manual_review
48,45025.36,783,188682.85,2,12.3,3650.85,76,approved
49,170533.07,844,432986.05,4,9.4,14800.14,100,approved
57,144368.37,789,311935.7,1,23.0,11825.45,76,approved
35,47085.76,735,94638.51,2,10.4,4091.52,76,approved
53,108509.09,657,432292.72,1,12.8,9338.43,68,approved
44,183624.6,706,311488.99,2,19.5,15668.47,86,approved
28,27910.89,705,78652.17,1,4.6,2247.29,55,approved
28,32979.93,699,59135.95,1,4.0,2772.86,63,approved
36,47236.62,666,84386.09,2,14.5,3894.27,73,manual_review
32,34734.32,438,57900.03,2,9.6,2893.7,20,approved
50,90715.39,706,277043.63,2,14.3,7623.09,77,approved
50,145967.86,698,425291.05,2,22.4,11887.19,78,approved
62,190713.6,839,656240.46,1,16.4,16135.51,99,approved
37,68591.92,723,296658.3,2,10.1,5702.07,77,approved
61,115944.97,676,483442.79,2,16.7,9566.77,65,approved
33,82971.06,830,185220.41,1,12.0,7053.09,94,approved
33,49701.71,749,133950.09,0,9.8,4243.52,86,approved
33,185433.77,597,386207.66,1,6.0,15158.13,64,approved
59,57653.93,783,231518.83,2,19.4,4988.82,100,approved
40,69254.82,724,188158.2,1,11.2,5900.29,67,approved
57,161578.35,776,709734.14,5,22.6,14082.9,64,approved
54,196267.96,746,555469.04,1,29.1,16085.2,74,approved
57,188556.14,784,545718.11,3,25.5,15295.18,84,approved
26,29614.28,679,95795.77,2,2.6,2401.49,71,approved
43,172749.18,696,649800.1,3,16.2,14821.93,63,approved
36,156838.71,743,398784.93,1,17.3,12959.76,63,approved
40,77836.57,779,465833.09,0,10.2,6373.97,78,manual_review
38,65578.7,683,160589.72,0,7.4,5589.6,66,approved
42,86689.18,718,335012.71,2,24.0,7152.86,70,approved
63,63552.88,829,249693.12,2,16.4,5428.94,100,approved
32,66477.42,711,198125.11,1,9.6,5363.07,66,approved
54,90402.91,775,366465.53,3,24.7,7505.98,86,approved
26,69398.82,744,298755.27,2,4.5,5879.11,88,approved
22,35353.63,787,150514.46,1,2.9,2882.1,76,manual_review
35,102709.16,776,434094.12,2,9.3,8396.96,81,approved
49,82642.62,806,160446.83,5,17.3,6727.7,77,approved
46,49777.5,716,104525.86,3,23.1,4051.0,79,approved
36,50920.97,773,231036.39,2,10.5,4392.28,95,approved
45,94349.99,827,214636.21,0,23.4,7717.98,100,approved
65,180226.2,732,682314.2,1,12.4,15385.05,76,approved
64,154854.22,747,489723.72,2,36.0,12828.65,77,approved
46,102779.67,786,304709.22,4,18.2,8583.61,84,approved
22,38260.66,835,119472.9,1,3.1,3265.7,100,approved
49,177680.14,764,340950.05,1,12.7,14752.79,75,approved
61,155012.13,795,808390.82,1,25.9,12654.8,80,approved
53,100075.47,840,427924.53,4,15.8,8410.27,89,approved
28,36654.92,594,65975.43,1,9.9,2912.74,48,manual_review
49,100723.23,751,380661.32,0,7.7,8114.67,95,approved
52,168761.21,742,329804.09,3,18.2,14350.86,64,approved
50,157745.3,709,389133.67,1,25.1,12810.33,67,approved
57,98256.84,815,455824.35,0,34.7,8258.86,93,approved
52,76250.77,684,113460.75,2,27.3,6050.07,82,approved
63,82273.14,825,338982.94,1,16.8,6608.13,99,approved
23,26479.71,596,81024.44,2,3.7,2205.0,44,approved
55,97100.3,793,326139.98,0,15.2,7832.8,83,approved
64,88540.71,835,311363.06,0,22.4,7071.41,83,approved
23,31784.08,679,83919.48,1,3.5,2589.31,61,manual_review
57,123120.95,825,320004.79,0,22.1,10765.3,84,approved
34,47517.89,326,84505.75,3,13.5,4121.68,5,approved
38,25825.05,668,36179.05,2,9.8,2061.08,62,approved
44,53991.56,752,216221.75,2,13.8,4448.5,76,approved
39,196295.05,753,399053.66,2,16.2,17033.63,74,approved
49,88846.41,727,345647.0,2,16.1,7370.07,81,approved
34,46326.25,716,160250.96,1,10.6,3710.47,67,manual_review
39,49263.88,718,105282.49,2,14.9,4048.19,82,approved
24,47455.96,694,103634.86,1,4.6,3810.02,79,manual_review
34,51735.28,770,101998.54,1,12.5,4291.49,77,approved
50,187516.98,766,883647.38,1,17.7,16065.53,87,approved
54,173252.21,657,732350.47,1,29.6,13720.06,84,approved
27,32516.28,394,54192.0,2,4.9,2781.32,24,rejected
48,53170.79,699,105080.62,3,28.4,4596.16,63,approved
25,47903.4,716,76281.77,0,2.6,3981.73,70,approved
24,25585.78,581,47325.22,0,4.2,2087.83,56,manual_review
34,122962.56,783,442879.72,0,11.4,10270.51,92,approved
24,39397.7,827,95016.94,1,2.9,3333.06,91,approved
24,32149.07,703,110132.92,0,4.2,2639.38,73,approved
27,66039.93,721,113928.81,1,7.8,5724.87,80,approved
65,155362.59,744,520459.57,1,16.8,13561.89,67,approved
24,75157.78,725,186950.35,1,4.1,6226.94,88,approved
39,87563.63,736,168753.56,2,10.6,7192.35,64,approved
25,51426.47,400,73342.3,2,1.7,4156.29,11,approved
33,58095.17,839,166704.1,1,7.1,4834.09,87,approved
57,100774.49,777,434609.22,2,29.1,8616.29,96,approved
24,36418.6,699,60105.76,1,2.9,3184.59,75,manual_review
46,93626.79,759,200147.16,1,7.8,7765.97,85,approved
33,83465.74,772,485807.05,1,8.0,6932.63,100,approved
64,144150.46,848,630221.7,1,23.0,12480.53,97,approved
63,72117.01,727,132999.44,2,24.2,6018.61,87,approved
49,190327.22,759,732163.45,1,19.6,16550.48,70,approved
27,79790.64,349,160068.0,0,5.2,6858.44,9,approved
46,74406.17,766,136339.84,2,14.0,6343.17,92,approved
58,135458.63,776,598252.17,2,25.3,11383.54,87,approved
58,171144.9,837,658496.71,3,26.8,14491.55,92,approved
30,51123.05,822,112203.33,2,10.6,4166.25,81,approved
41,58240.61,679,238986.63,1,21.2,4643.12,65,manual_review
63,65942.7,736,167308.74,2,23.4,5336.89,100,approved
46,197617.02,830,659079.43,2,16.8,16426.34,91,approved
42,101270.28,814,197525.91,5,17.2,8335.22,90,approved
42,78104.33,621,136864.8,2,14.2,6598.34,66,approved
26,35505.14,680,163931.66,1,1.6,2818.1,62,approved
54,90366.79,815,247055.99,4,25.3,7642.85,100,approved
24,36449.4,806,87243.22,0,2.9,2976.16,87,approved
26,46107.89,813,84493.57,4,3.4,3946.23,79,approved
62,119437.34,822,513284.85,1,24.8,10293.53,100,approved
42,51782.61,765,140364.93,1,16.0,4508.99,65,approved
63,88019.85,711,253622.95,2,26.0,7322.18,98,approved
51,76453.22,808,388552.97,1,18.5,6440.73,87,approved
65,114219.61,763,320053.25,0,30.4,9914.99,84,approved
58,50722.54,731,85485.84,2,20.9,4288.01,81,approved
42,118178.6,847,353506.88,0,18.8,9635.0,87,approved
30,42535.78,783,195566.96,1,2.2,3611.96,100,approved
37,28079.9,692,122116.49,4,7.8,2271.63,71,manual_review
36,184192.82,497,548686.56,0,9.8,15132.08,32,approved
28,55737.18,718,174628.48,1,5.6,4479.97,67,manual_review
23,49262.99,600,159070.52,1,3.0,3922.29,59,approved
50,140182.88,808,746624.1,2,19.1,11593.81,85,approved
25,38332.09,830,106796.43,1,5.8,3040.77,83,approved
64,76345.85,778,344656.18,1,22.9,6396.95,90,approved
44,82159.7,673,244848.77,3,19.5,6910.95,58,approved
63,172342.23,711,444161.34,3,22.4,14723.26,64,approved
40,60275.36,712,173634.53,2,12.8,4884.37,95,approved
37,105737.8,784,314104.05,4,7.8,8401.36,85,approved
65,85636.08,742,276491.66,2,15.5,7422.57,84,approved
37,53681.49,806,319011.7,4,12.2,4399.21,62,approved
22,58094.2,807,248363.5,2,3.0,4862.07,91,approved
35,66988.83,754,309130.1,5,7.5,5638.91,77,approved
40,49981.63,786,217312.74,2,9.5,4084.74,83,approved
54,46495.92,817,176280.24,0,24.6,3854.59,86,approved
56,93239.67,700,134085.42,0,16.3,7724.58,65,approved
40,31733.95,696,102809.26,3,9.1,2608.35,44,manual_review
24,27803.83,713,103340.65,3,3.2,2230.66,58,approved
58,72578.04,639,138028.18,3,34.3,6220.63,56,approved
25,38884.05,756,110143.98,1,2.4,3259.06,85,manual_review
39,44217.39,433,96831.99,1,9.0,3815.6,29,manual_review
30,36858.81,720,93042.77,1,12.0,3014.3,72,manual_review
49,118860.04,603,265493.88,3,23.7,9524.49,71,approved
54,107663.08,811,229626.57,1,22.6,9295.73,94,approved
45,106033.96,696,329746.09,1,5.8,9029.6,64,approved
39,54338.89,725,138014.26,1,19.7,4640.25,76,approved
51,45980.75,374,94765.73,0,17.3,3977.7,10,rejected
54,78378.67,756,186046.39,3,25.3,6465.61,94,approved
60,89532.78,720,238710.56,2,10.6,7542.17,76,approved
55,79779.27,758,371554.37,3,26.4,6903.24,63,approved
53,196087.42,753,399290.79,4,28.1,15557.33,65,approved
45,134518.04,762,583013.83,0,20.3,10911.2,84,approved
45,65063.91,722,297616.37,2,7.6,5202.47,100,manual_review
64,95769.64,786,440170.98,3,18.0,8301.61,83,approved
62,166853.4,828,593811.04,1,20.7,14532.78,99,approved
59,190839.74,817,413679.26,2,33.2,15588.13,90,approved
32,56365.9,704,188049.28,4,10.1,4904.47,52,approved
45,62764.06,751,257998.31,1,24.2,5422.18,73,approved
31,58861.93,598,80667.71,3,5.6,4990.65,32,manual_review
38,48196.77,846,82875.97,2,20.0,3822.9,100,approved
22,25347.21,351,43662.46,0,3.1,2215.59,6,manual_review
61,115552.24,783,223347.84,3,25.6,10085.4,85,approved
52,195614.34,683,935867.49,0,11.6,16311.07,86,approved
33,73050.34,547,207456.29,0,9.2,6335.16,45,manual_review
25,32568.57,706,83172.71,1,4.1,2636.97,79,manual_review
25,53837.6,535,178796.27,1,4.2,4704.65,38,manual_review
45,72891.48,820,412112.25,0,15.6,5840.77,100,approved
35,172565.32,828,365790.91,1,15.1,13766.3,100,approved
46,106209.13,761,240090.16,1,24.1,9004.17,80,approved
29,77046.98,665,114859.65,0,3.7,6422.66,70,approved
29,28255.8,732,48401.49,0,6.4,2331.45,77,manual_review
62,179513.73,747,666530.3,3,37.7,14780.97,74,approved
32,52946.7,788,117783.52,0,8.0,4300.62,91,approved
29,38810.13,684,132485.62,3,4.6,3320.38,73,approved
50,75281.37,770,171618.56,1,13.8,6267.51,88,approved
44,48249.0,753,235113.59,1,14.1,4189.71,70,approved
34,193297.91,768,527740.3,1,7.0,15927.77,94,approved
58,196264.2,795,636470.26,1,22.1,16234.37,94,approved
53,81100.64,721,360249.34,2,11.8,6811.38,95,approved
24,71560.49,701,299623.35,3,1.8,5817.63,80,approved
64,189026.84,699,247318.57,2,14.2,15982.22,66,approved
44,66713.25,800,138104.05,4,13.6,5833.03,67,approved
59,76979.45,745,210583.45,1,22.4,6390.87,78,approved
53,107136.79,839,318927.09,2,20.0,8492.2,94,approved
30,72330.06,378,66676.08,0,9.2,6124.86,24,approved
36,35347.0,673,69229.24,1,7.7,3022.08,80,approved
51,125174.94,750,635607.98,4,13.2,10765.29,76,approved
22,35703.97,659,77799.13,1,2.9,2964.87,71,approved
29,36481.1,842,119731.34,2,3.6,2910.26,100,approved
34,66393.06,615,105827.54,4,4.8,5297.28,49,manual_review
65,74332.54,843,358011.45,3,21.1,6203.23,94,approved
51,60479.43,737,208932.75,3,22.5,4832.39,64,approved
55,187162.6,758,688057.75,3,21.9,15381.98,74,approved
41,159700.73,691,589033.46,3,16.4,13441.65,49,manual_review
53,139209.93,687,169921.45,3,22.9,11557.95,54,approved
57,160410.3,847,515302.11,3,31.7,13861.18,90,approved
39,56862.32,711,211320.71,1,8.5,4536.34,96,approved
27,28613.95,496,38968.47,0,3.6,2449.64,28,manual_review
44,78329.57,772,277991.65,1,20.3,6375.28,86,approved
32,52759.43,746,107899.63,0,14.0,4294.18,66,approved
64,73410.91,837,219048.27,2,22.2,6278.38,90,approved
34,72866.97,313,139098.07,1,9.7,6193.55,19,manual_review
32,108890.12,753,448109.13,3,3.5,8713.49,79,approved
24,73687.06,599,154275.64,1,4.6,6140.86,60,approved
23,36963.11,623,147256.91,3,2.4,3131.32,56,approved
40,73992.26,637,241270.78,3,5.2,5895.5,52,approved
32,172704.91,828,723210.29,2,6.4,14791.64,91,approved
30,111730.43,677,352259.99,3,5.5,9113.39,56,approved
37,34394.84,608,86027.58,2,9.9,2914.22,55,approved
58,113180.56,701,258450.48,3,28.6,9187.7,79,approved
55,74841.07,841,161479.73,0,34.6,6191.85,88,approved
43,199808.39,674,511624.09,2,16.0,17107.72,77,approved
65,90947.35,760,479507.05,1,38.0,7586.19,85,approved
37,191358.3,831,883457.97,1,6.4,15526.47,95,approved
45,60885.47,843,162508.58,1,19.2,5003.93,97,approved
26,36441.46,835,140657.69,0,7.5,3187.67,93,approved
62,66776.08,765,155412.16,2,24.5,5775.84,77,approved
31,54727.72,732,189039.72,1,11.2,4575.54,93,approved
65,144636.61,791,377020.5,1,19.7,12208.34,78,approved
58,73384.69,745,74882.55,0,23.3,6176.47,66,approved
61,72303.76,793,234783.13,2,25.4,5918.79,99,approved
65,163768.66,837,645989.33,3,28.8,13294.49,85,approved
55,68639.49,816,162661.98,1,20.7,5968.03,90,approved
38,61349.28,660,205822.33,0,11.3,5012.36,60,approved
59,135034.26,842,780890.59,0,16.1,10849.58,86,approved
59,139351.45,691,242625.31,3,30.3,11272.96,59,approved
28,65885.71,747,236185.4,0,2.7,5462.63,77,approved
51,107076.61,843,402497.76,4,9.5,9200.02,89,approved
45,83235.81,816,342922.54,3,17.8,6617.02,87,approved
35,81714.08,793,347938.23,0,9.2,6715.5,70,approved
57,172200.24,728,662951.53,3,22.8,13884.47,69,approved
58,83753.15,801,164495.71,3,12.2,6845.01,80,approved
32,164122.68,599,273885.83,0,6.7,13309.72,33,approved
25,31241.43,600,57337.48,3,3.4,2641.27,43,manual_review
62,70479.77,750,280541.05,2,22.9,5719.17,70,approved
54,128410.07,744,371534.18,5,13.5,10581.46,54,approved
38,160537.49,818,758763.04,0,17.6,12858.36,96,approved
22,27194.34,729,105743.6,3,2.7,2255.28,67,approved
40,132043.62,755,339608.73,3,22.0,11030.63,81,approved
51,86121.21,743,120050.06,1,15.9,6977.8,73,approved
54,69678.87,740,165573.38,3,22.0,5519.54,59,approved
32,33799.5,681,106686.33,1,10.0,2876.37,69,approved
62,167899.87,718,662122.91,1,23.4,14143.55,71,approved
38,55723.4,778,188412.92,2,19.0,4718.18,83,approved
27,25538.95,711,87333.54,4,6.9,2162.78,59,approved
27,36905.82,791,142402.82,3,7.2,2943.72,81,approved
35,44936.65,783,232968.95,0,10.5,3580.99,84,manual_review
43,83490.96,692,213805.85,3,18.4,6616.12,59,approved
31,71482.79,500,104442.46,3,7.8,5807.73,36,manual_review
23,43390.75,618,130357.03,3,2.0,3718.1,51,approved
25,30866.2,607,64056.79,2,4.6,2635.06,55,approved
60,71313.05,636,185430.19,2,24.5,5937.87,61,approved
32,33949.04,671,123397.64,4,6.7,2717.82,70,approved
54,116321.39,830,469598.27,0,22.2,9870.78,96,approved
58,84193.82,794,216968.13,2,35.2,7266.06,100,approved
36,80793.08,788,407674.82,2,4.5,6755.93,77,approved
51,115673.7,620,190100.33,1,21.4,10086.96,66,approved
27,56409.21,738,87854.16,2,8.4,4741.88,78,approved
62,111180.09,708,318112.93,1,30.3,9196.36,64,approved
52,71737.63,534,161535.62,1,24.3,5931.64,37,approved
64,45412.1,663,108117.56,1,26.5,3894.97,61,approved
53,168887.66,793,333797.47,2,29.5,13815.52,100,approved
43,87079.66,783,306797.92,1,9.4,7230.48,87,approved
54,92731.09,841,391708.47,2,23.2,7895.89,93,approved
30,172331.58,647,534139.42,3,12.0,14832.08,57,approved
38,59522.83,777,243177.36,2,7.2,4950.58,80,approved
29,35556.61,607,71845.28,4,7.5,3033.69,29,approved
56,50414.92,773,190972.58,2,10.6,4384.21,95,approved
25,25466.39,709,58840.93,1,6.2,2024.54,63,approved
47,150293.33,757,441522.69,0,19.5,12267.33,86,approved
61,53242.54,604,139683.76,3,31.4,4606.17,42,approved
62,84058.22,677,246782.23,1,25.2,7303.16,88,approved
27,45847.35,713,105121.95,0,4.9,3985.7,64,approved
63,56152.75,835,145403.59,1,25.2,4832.75,87,approved
