age,salary,credit_score,loan_amount,existing_loans,employment_years,monthly_income,repayment_history,approval_decision
59,166366.1,814,330868.5,1,17.4,13903.5,71,approved
54,90159.76,764,281441.64,1,29.8,7718.28,98,approved
40,68542.07,629,161092.4,2,12.6,5458.3,68,approved
43,73735.7,811,250048.85,1,12.0,6043.95,100,approved
58,104183.44,823,348383.77,4,17.8,8842.26,88,approved
23,39033.5,340,82349.54,1,3.2,3360.03,0,approved
34,77719.82,376,169199.19,2,5.9,6285.68,5,manual_review
58,182118.64,747,412854.68,4,29.2,15011.46,67,approved
30,25807.99,644,91393.56,1,10.7,2155.35,57,approved
30,39686.51,684,168114.53,4,7.1,3244.37,56,approved
54,92458.09,696,298871.28,0,24.7,7508.28,61,approved
57,78208.01,759,399626.08,3,26.1,6808.88,82,approved
22,44319.54,583,89780.32,1,1.6,3666.41,54,approved
60,138770.59,817,311257.83,1,15.1,12093.44,100,approved
31,39518.74,706,67481.29,1,8.3,3224.57,72,approved
27,57470.56,615,123672.0,3,6.0,4775.23,54,manual_review
57,63785.96,761,257537.23,4,9.4,5174.87,85,approved
47,199190.98,766,735285.97,4,12.5,16950.6,70,approved
64,91091.75,830,424893.56,2,18.6,7450.7,100,approved
55,50394.4,788,183563.16,1,34.2,4042.39,87,approved
35,57070.3,684,233486.61,0,11.6,4958.02,61,manual_review
38,37170.76,692,83399.76,3,5.6,3155.55,77,approved
57,161649.07,780,561739.59,5,26.7,13105.44,76,approved
65,195323.54,676,815217.89,3,18.1,16896.49,63,approved
58,113765.41,777,558028.65,2,22.5,9728.48,90,approved
43,162241.54,733,472876.71,1,14.1,13176.06,91,approved
53,156085.46,779,395899.08,1,27.7,12592.06,80,approved
34,83308.14,746,110247.66,2,14.8,6917.08,62,approved
43,157890.2,800,335082.32,1,19.2,12637.91,76,approved
26,65695.21,710,230849.17,5,6.0,5483.25,66,approved
23,31675.5,748,132683.36,2,3.3,2757.33,82,approved
45,88578.82,833,412058.93,0,14.5,7322.23,89,approved
49,69110.51,770,135275.46,1,23.4,5771.51,99,approved
60,140331.6,803,509038.34,2,26.2,11333.64,95,approved
45,64178.56,691,209768.24,3,20.4,5497.92,70,manual_review
62,120538.08,810,253866.45,1,17.6,9557.47,85,approved
29,27901.27,791,129050.99,0,6.5,2213.5,90,approved
64,182316.69,765,585808.86,1,26.5,15148.11,70,approved
61,80408.68,715,140803.93,2,31.0,6885.36,89,approved
60,81992.22,744,253848.13,3,28.2,7170.26,68,approved
56,109072.75,820,441093.38,3,28.3,9099.17,92,approved
47,189959.62,637,278128.9,0,25.9,15155.06,69,approved
52,64450.84,697,169373.93,0,13.7,5249.5,83,approved
28,44443.67,749,67053.46,3,3.6,3526.06,65,approved
65,70228.25,309,108936.33,2,24.0,5809.78,0,rejected
36,50454.15,759,286374.1,1,5.6,4186.57,73,approved
49,51162.43,803,94071.83,1,14.2,4173.93,100,approved
42,67467.73,809,205328.15,3,13.5,5831.32,86,approved
62,185532.97,706,683634.96,1,23.2,15095.28,68,approved
61,77416.5,492,109234.1,0,12.7,6512.19,34,manual_review
65,86233.12,763,146183.08,1,17.1,7427.01,90,approved
63,123868.91,775,641382.89,0,20.2,10337.88,81,approved
49,130341.17,745,337034.65,4,22.4,11092.62,72,approved
54,189241.42,603,240524.29,0,29.1,16243.0,62,approved
33,31724.52,705,95000.2,2,5.7,2595.97,61,manual_review
53,76987.15,591,247045.18,2,18.3,6702.93,68,approved
61,64982.36,817,252811.63,2,29.1,5669.97,100,approved
28,61172.19,600,133239.55,1,5.8,5180.43,55,approved
58,188763.96,743,633473.6,2,14.4,15005.57,67,approved
44,74468.87,674,153628.18,1,23.2,6438.42,47,approved
27,42252.07,661,94175.28,2,4.6,3507.95,58,approved
24,32767.7,740,112549.98,1,3.2,2736.15,83,approved
24,42461.75,812,255905.64,2,1.9,3697.09,100,approved
27,74069.97,679,120970.31,2,4.0,5993.85,72,approved
44,140585.33,759,527105.74,2,19.6,11443.13,81,approved
34,176202.42,811,439580.63,2,9.5,14488.92,86,approved
36,74866.06,778,175699.53,2,12.0,6404.94,77,approved
25,26319.62,736,45809.23,2,3.1,2204.68,75,approved
42,182434.71,709,620199.43,2,23.6,15892.46,81,approved
61,81990.75,732,296016.74,0,30.2,6704.56,83,approved
30,52682.5,676,93833.05,3,5.9,4233.69,74,approved
39,48199.44,790,117969.22,3,10.2,3835.03,78,approved
49,68519.59,842,219834.87,3,18.8,5881.41,88,approved
43,62611.17,678,147508.68,3,12.9,5124.65,75,approved
28,39174.6,619,97059.37,1,3.3,3408.76,64,approved
61,77614.48,745,273699.31,2,22.9,6723.56,58,approved
23,32705.17,733,90234.75,1,4.0,2792.32,89,approved
25,25314.81,588,53623.73,2,3.3,2045.02,54,approved
47,152150.61,777,478720.54,0,19.6,13271.39,99,approved
52,121727.82,749,340386.89,2,22.1,10261.49,63,approved
28,44374.75,749,156646.48,0,6.0,3639.35,72,approved
51,146570.67,810,303958.62,4,22.5,12473.14,93,approved
61,52205.48,686,147628.26,2,28.2,4551.73,80,approved
36,75684.58,722,170148.4,0,5.5,6003.3,69,approved
49,130248.67,802,345534.45,1,25.5,11160.19,90,approved
61,163227.16,798,484095.87,3,34.2,13315.0,93,approved
22,38151.1,589,67775.87,0,0.9,3028.95,74,approved
62,171372.44,695,509797.77,3,22.9,13590.71,73,approved
28,52849.28,832,109682.15,2,0.0,4344.94,100,approved
54,59188.15,849,224633.23,2,15.9,5152.02,93,approved
22,81149.96,741,211838.82,2,2.1,7051.24,74,approved
46,45109.15,680,71958.28,0,16.3,3653.84,81,approved
23,30919.66,626,40165.68,2,2.4,2618.14,70,approved
62,52801.08,781,93722.79,3,37.2,4528.43,72,approved
48,188049.49,644,486238.7,0,8.7,15693.55,71,approved
35,62073.14,698,229722.31,2,12.9,5048.2,78,approved
38,81899.06,748,272374.16,2,12.4,6781.48,69,approved
63,194876.16,655,476123.25,1,30.8,16249.59,58,approved
37,114156.95,802,592917.15,1,15.6,9702.56,85,manual_review
44,176510.93,804,375057.34,4,14.6,14237.83,94,approved
30,60659.96,685,111549.48,2,7.1,4941.26,54,approved
53,183527.85,793,1012143.65,0,19.6,15419.91,74,approved
60,157807.37,748,214226.26,2,20.5,12545.14,84,approved
30,83115.5,597,198322.6,1,5.3,6871.26,52,approved
45,173462.87,686,529175.01,0,19.5,14944.6,71,approved
47,176299.01,767,833810.86,4,16.8,14904.09,73,approved
46,195600.52,722,484755.68,2,16.6,16421.93,90,approved
65,68667.58,798,210466.75,2,19.4,5975.56,100,approved
51,127405.65,768,281472.51,3,22.0,10328.24,73,approved
35,68479.42,696,246389.87,2,4.6,5548.7,67,manual_review
28,32574.74,540,28612.88,3,6.2,2747.59,40,manual_review
52,143856.42,786,718425.96,1,14.0,11897.93,100,approved
41,63388.44,608,160201.33,3,15.4,5471.29,35,approved
38,50392.36,829,109712.24,1,11.6,4314.08,92,approved
36,48493.62,695,92942.79,1,1.7,3980.46,71,approved
39,59865.35,781,174989.98,2,16.1,4778.37,85,approved
41,165278.67,747,335109.73,2,16.3,13757.92,97,approved
42,77261.94,355,151315.26,2,13.0,6436.04,20,manual_review
43,127632.06,765,269570.13,2,21.2,11085.19,76,approved
24,33202.28,657,85897.38,0,2.7,2797.64,51,manual_review
51,122106.17,768,318921.58,0,14.3,10609.36,95,approved
49,125347.5,843,246664.14,2,12.4,10304.42,100,approved
57,76837.43,785,392449.27,1,28.0,6437.49,82,approved
38,89983.95,780,326090.83,0,18.2,7204.22,93,approved
49,178516.24,747,756456.31,2,21.4,15530.89,99,manual_review
49,177497.02,822,703808.41,3,22.4,14513.27,84,approved
53,49612.5,646,137183.78,0,21.0,4221.55,75,approved
32,77132.51,701,193407.15,3,8.2,6521.83,47,manual_review
60,107458.02,773,376707.04,2,22.8,9013.09,71,approved
34,142661.75,696,224765.07,2,10.9,11812.91,78,approved
49,75580.66,661,228092.36,3,17.4,6547.38,45,approved
38,71980.15,711,213770.53,3,13.7,5754.91,72,approved
40,44368.22,596,77493.56,0,3.2,3756.78,37,rejected
35,54675.39,593,124232.51,0,15.1,4395.23,43,approved
58,175986.82,731,397435.94,4,17.6,14780.41,72,approved
55,198970.54,780,1022519.02,3,22.3,16875.9,62,approved
61,134188.43,781,554569.44,1,13.4,11309.49,91,approved
55,117726.78,762,489268.99,3,11.4,10155.99,77,approved
53,52209.46,833,214884.29,0,27.1,4266.19,83,approved
31,72109.46,640,94435.75,2,10.9,5945.48,63,approved
28,42395.48,765,224445.25,3,6.6,3607.34,81,manual_review
58,161586.05,809,615590.76,1,20.4,13202.67,100,approved
51,107378.55,831,209724.45,0,14.6,9215.01,100,approved
35,133039.89,798,751559.56,2,7.1,11121.96,87,approved
28,80677.1,822,255171.62,1,8.3,6828.22,93,approved
47,145381.12,756,454650.07,4,17.4,12070.03,77,approved
57,147363.37,756,609542.54,1,11.5,12061.44,79,approved
41,62619.27,699,127055.99,0,16.0,5311.84,59,approved
56,179133.28,830,532688.88,5,18.4,15046.95,91,approved
55,173293.73,773,571894.0,3,25.1,14292.74,75,approved
27,38805.19,539,103113.9,3,9.0,3336.14,40,approved
24,29223.21,500,47167.62,3,2.6,2318.38,48,manual_review
24,29469.08,636,80951.56,1,3.1,2351.64,50,approved
24,64872.64,461,150026.34,0,3.8,5549.72,13,manual_review
45,107662.31,702,485877.91,5,21.0,9207.52,67,approved
54,169604.21,838,419876.46,2,20.3,13967.72,100,approved
45,80797.3,807,353219.31,0,16.6,6595.61,77,approved
43,74549.24,454,197605.34,0,16.2,6007.11,38,approved
58,80675.47,847,189188.18,4,14.9,6516.8,86,approved
44,79088.98,718,221580.46,2,17.5,6710.86,91,approved
36,54766.39,823,177466.01,1,12.2,4521.8,96,approved
40,72857.42,812,232930.78,2,9.5,5883.92,94,approved
37,147234.99,757,368432.26,3,18.9,12030.56,76,approved
42,46283.78,708,104821.94,3,12.1,3670.6,71,approved
46,71311.85,645,159672.25,0,14.0,5671.01,76,approved
42,147079.46,702,269143.29,2,18.9,11727.58,84,approved
22,27918.58,701,57040.27,1,2.9,2249.53,84,manual_review
48,182377.16,777,428965.68,1,26.9,14775.08,100,approved
39,199636.0,830,758235.16,2,13.3,15935.87,100,approved
47,197755.18,590,560350.7,3,23.1,16556.92,50,approved
65,61285.48,724,260261.27,2,25.1,5061.31,79,approved
34,92835.44,692,276870.03,0,7.9,7685.57,66,approved
42,100116.29,805,375078.21,1,15.2,8266.28,97,approved
32,120506.59,683,339624.84,0,7.4,10505.49,75,approved
37,83473.33,786,342464.09,0,10.8,6639.87,84,approved
33,30383.8,757,93384.93,3,2.0,2506.27,66,approved
56,61049.17,806,102868.22,0,17.8,5174.85,99,approved
53,194427.38,792,746906.81,0,26.6,16462.72,94,approved
54,134869.28,714,259277.39,0,18.1,11500.71,68,approved
61,163858.04,781,293088.76,2,31.7,14025.77,72,approved
44,47847.93,822,177431.83,3,20.2,4129.15,68,approved
45,150224.91,678,307787.09,1,10.1,12541.56,70,approved
53,75595.58,720,293808.9,2,14.0,6302.9,92,approved
62,70901.47,800,127984.08,2,8.9,6077.3,86,approved
45,162027.58,721,657879.58,1,14.0,13033.92,94,approved
62,79593.35,847,351907.6,2,34.8,6351.54,92,approved
55,187864.98,812,843058.37,0,20.2,15082.56,86,approved
32,73211.7,622,116617.27,2,11.5,5868.77,44,approved
43,79058.84,703,342192.19,0,2.6,6483.01,84,approved
41,100925.39,833,267489.54,0,16.9,8035.3,95,approved
39,103628.04,675,130495.0,3,21.0,8737.63,54,approved
58,82026.94,706,101339.57,0,18.1,6728.68,86,approved
32,64987.72,714,194549.52,0,9.9,5408.68,59,approved
42,47024.0,821,209293.38,0,13.5,3996.73,98,approved
55,91669.13,847,341544.71,1,23.7,7271.42,100,approved
44,42590.43,581,101264.4,1,8.8,3419.94,56,approved
45,194717.8,793,696939.15,2,24.9,15812.8,93,approved
54,58289.46,812,146572.64,2,14.3,5052.55,100,approved
52,45443.7,711,190053.71,2,32.9,3683.1,79,approved
59,50611.29,662,149165.56,2,32.4,4294.89,54,approved
65,160913.47,764,819785.51,2,22.1,13270.37,81,approved
47,130402.37,765,524082.44,2,20.5,10941.32,77,approved
59,135427.64,676,256052.17,0,9.2,11727.85,79,approved
38,60615.22,675,164421.23,0,17.3,5224.02,67,approved
41,159378.7,728,565906.12,2,19.1,13901.35,64,approved
31,52188.27,721,96160.48,3,9.6,4521.21,78,approved
34,81368.96,828,418427.27,3,6.5,6917.96,89,approved
31,187623.37,626,607637.3,0,5.9,15021.48,57,manual_review
34,45766.4,838,114115.41,1,9.3,3773.51,100,approved
42,82915.75,666,279745.5,1,15.7,7067.78,73,approved
57,113999.68,777,347876.35,2,17.4,9858.56,100,approved
43,36717.64,794,125532.2,1,11.0,2994.47,100,approved
25,32648.05,668,52717.27,3,4.5,2666.2,54,manual_review
26,64652.63,548,211525.82,0,5.9,5597.93,36,manual_review
52,160300.89,849,834217.85,4,34.0,13637.98,89,approved
65,85529.06,791,461950.74,1,12.8,7250.21,93,approved
57,195708.4,638,242187.78,0,18.1,16757.69,59,approved
52,81556.66,779,284930.62,1,14.7,7113.54,90,approved
56,144575.28,738,399971.05,1,18.3,12352.34,64,approved
53,57132.99,651,128271.17,0,6.6,4782.9,64,approved
46,167478.63,741,335710.65,2,20.3,14160.5,80,approved
51,179826.23,818,913997.83,1,10.4,14344.19,100,approved
42,83029.98,797,176228.8,1,13.8,6948.43,78,approved
53,70568.11,808,394634.38,1,18.3,6024.19,85,approved
62,145728.21,741,521165.29,4,19.2,12451.73,56,approved
54,111784.02,782,454194.03,0,21.3,9449.45,83,approved
63,64004.44,643,192386.42,0,18.1,5265.39,53,approved
43,67408.38,661,290098.55,0,14.8,5601.34,48,approved
36,82326.46,821,197792.13,0,11.9,6620.62,95,approved
58,67665.87,675,241956.05,1,15.1,5561.49,75,approved
24,83002.7,764,427573.04,2,4.0,6901.92,79,approved
38,78619.58,660,110375.03,0,4.0,6555.8,61,approved
33,82941.05,676,207501.14,0,7.6,6726.73,80,approved
43,124955.41,772,544450.3,1,24.1,10606.87,73,approved
56,59457.77,736,334992.27,3,19.1,5182.47,59,approved
62,60333.15,446,122338.51,2,4.4,5076.55,18,approved
41,80349.44,801,412495.94,3,11.6,6914.99,93,approved
64,112221.2,685,366826.71,1,18.0,9527.56,76,approved
42,68703.61,621,294306.9,0,16.6,6010.88,62,approved
40,127534.06,786,558338.52,2,10.6,10161.07,84,approved
42,124196.81,834,564193.85,2,22.6,10472.99,92,approved
46,140305.53,789,740580.09,5,14.8,11349.42,84,approved
52,57963.26,804,87749.01,0,20.3,4937.74,90,approved
59,60830.31,826,157444.28,1,17.4,4991.95,93,approved
37,56290.84,725,81491.99,1,14.0,4913.24,59,approved
30,31879.52,736,88215.21,1,7.8,2638.32,87,approved
62,80012.21,753,225465.94,2,20.9,6361.78,67,approved
36,92517.6,760,375403.97,4,6.2,7488.93,65,approved
22,32427.88,767,179784.05,0,3.1,2583.35,87,manual_review
65,81740.41,821,202593.4,1,20.3,6889.12,100,approved
49,54138.4,698,170449.11,2,22.7,4431.38,66,approved
30,27545.31,646,52285.08,0,4.6,2186.52,55,manual_review
42,60434.43,625,75048.16,0,14.4,5005.41,59,approved
29,41117.74,465,71865.1,1,8.0,3554.5,27,approved
53,70208.41,595,100014.63,2,20.7,5709.6,44,manual_review
61,75046.66,719,178525.92,1,20.6,6066.28,77,approved
65,156449.16,634,354363.71,2,17.0,12873.73,52,approved
30,68896.08,602,134177.89,3,8.9,5655.59,49,approved
26,25371.84,738,39137.18,4,5.5,2082.55,59,approved
50,138988.88,800,456286.71,5,28.6,11348.68,85,approved
42,68128.18,663,252402.25,4,21.3,5584.75,64,approved
46,195361.19,685,693334.46,1,28.0,15517.39,74,approved
29,70949.04,718,308520.8,0,6.8,5870.64,73,manual_review
42,44632.98,767,147729.52,0,14.6,3760.84,95,approved
50,47742.59,822,114211.5,2,14.3,3854.96,92,approved
51,163673.83,671,269089.21,1,17.2,13230.09,70,approved
30,82390.91,756,192132.05,1,11.4,6753.9,84,approved
55,158331.39,744,441292.58,0,29.2,13788.32,88,approved
23,28800.19,673,81282.83,0,3.0,2395.3,69,approved
46,80987.96,701,127207.13,0,13.0,6733.25,87,approved
39,74101.39,768,447483.03,3,13.1,6278.65,96,approved
54,79620.38,695,312836.26,3,22.7,6706.95,82,approved
30,80584.85,743,187923.1,1,6.5,6829.84,69,approved
29,44581.08,647,48939.73,3,10.1,3546.16,60,approved
25,29406.47,729,82741.01,3,2.1,2517.59,68,approved
40,181646.59,742,575999.23,4,17.7,15460.92,58,approved
30,46104.13,719,84281.42,1,6.6,3706.62,90,approved
50,152571.84,794,313393.66,0,19.6,13272.02,100,approved
36,75336.41,725,171287.56,3,10.6,6299.35,76,approved
29,58929.01,747,98782.13,0,6.4,4888.4,93,approved
55,78199.75,702,259118.13,4,27.1,6612.17,70,approved
30,74406.44,732,287656.02,1,6.7,6254.56,82,approved
31,48271.96,780,237813.24,3,11.8,3970.65,69,approved
64,147415.63,818,308603.18,4,28.7,12893.27,96,approved
44,53910.64,831,309781.6,1,13.9,4579.04,92,approved
33,125777.47,847,537969.72,1,12.1,10628.02,100,approved
51,73313.99,750,251895.77,3,24.7,6168.84,64,approved
24,34469.17,713,111131.09,3,4.6,2937.65,88,approved
45,75353.92,846,211606.13,1,14.3,6339.99,100,approved
45,84192.41,811,268946.8,1,18.7,6711.85,89,approved
34,80871.12,718,259550.4,0,7.3,6606.07,76,approved
60,74335.36,784,275785.66,0,25.9,6191.22,68,approved
52,63862.7,686,288686.02,1,10.8,5499.19,66,approved
53,102757.16,703,170129.03,4,11.1,8296.9,62,approved
34,101719.5,797,533188.76,2,3.3,8345.26,100,approved
38,37327.91,750,71605.38,1,13.1,3263.14,82,approved
34,75026.29,724,131539.42,4,7.7,6287.89,76,approved
30,74513.09,738,136296.3,1,7.1,6425.93,83,approved
37,153654.97,831,795659.84,2,9.2,12716.25,98,approved
59,161149.02,783,603328.07,2,23.6,13730.14,71,approved
38,44376.46,830,175121.66,2,11.8,3658.18,92,approved
33,50018.32,805,241797.25,2,13.4,4173.73,86,approved
65,75513.15,796,228979.4,1,31.2,6347.64,100,approved
40,105606.89,772,395629.12,3,16.0,8907.14,83,approved
26,38965.38,767,166039.5,2,2.9,3304.55,85,approved
57,138565.34,727,338184.19,3,16.9,11233.75,82,approved
64,140973.73,760,490568.64,0,31.2,11952.73,92,approved
53,131953.74,746,400285.38,1,22.1,11043.55,76,approved
59,72354.76,612,68649.31,0,13.8,5889.01,44,manual_review
53,88141.74,605,181250.16,3,21.2,7649.23,71,approved
62,90933.78,744,320555.8,2,20.7,7845.77,73,approved
36,45242.82,751,158795.46,1,11.5,3630.58,97,approved
50,61049.46,772,241116.41,0,21.0,4893.66,75,approved
31,49616.57,586,155326.32,1,3.4,4214.76,55,approved
63,149251.99,708,392936.95,1,9.1,12756.15,79,approved
43,79434.56,787,433056.68,0,16.9,6653.95,83,approved
49,128782.9,797,264978.54,2,14.7,10846.12,80,approved
65,55374.9,690,210127.49,0,31.2,4501.0,72,approved
49,142776.26,727,630296.77,1,8.2,12168.96,83,approved
26,37048.89,596,127571.07,3,3.3,3103.72,38,approved
31,26082.31,731,74337.36,3,13.0,2179.72,73,approved
34,76266.33,609,153297.13,0,8.1,6536.32,39,approved
33,49493.49,748,187601.64,0,12.5,4306.13,72,approved
51,97516.87,699,262377.66,0,18.4,8322.82,56,approved
59,127337.91,777,579913.06,4,20.0,11101.23,91,approved
48,90824.53,813,427033.18,4,24.9,7938.63,91,approved
49,192683.47,746,837219.58,2,25.6,16003.03,90,approved
25,35079.17,691,159564.25,3,3.9,3019.98,50,approved
52,97981.64,702,354380.94,1,21.0,8533.6,79,approved
32,78860.41,801,251659.57,2,9.2,6474.81,100,approved
36,61563.84,763,265724.84,2,11.7,4932.38,82,approved
28,80302.11,840,410931.14,2,4.3,6670.88,74,approved
33,35117.92,623,112576.29,1,8.8,2859.17,60,approved
48,139346.46,752,480339.23,0,14.1,11642.45,69,approved
63,161771.02,734,429155.07,1,22.9,13416.05,73,approved
31,139925.56,838,321269.91,3,10.4,11657.47,100,approved
31,48917.02,837,127775.0,0,9.4,4172.14,100,approved
58,103934.97,795,225229.23,2,25.5,8875.74,80,approved
38,181142.64,689,493041.82,3,14.5,15654.88,69,approved
53,117117.04,599,148160.91,2,13.3,9955.01,61,manual_review
57,163194.88,808,236941.73,3,24.6,13684.43,84,approved
58,179345.24,718,279651.45,2,14.8,15572.91,76,approved
48,50728.29,741,90249.99,4,15.6,4051.18,74,approved
58,114854.93,771,276930.94,2,31.3,9673.49,81,approved
54,180198.64,744,382384.56,2,26.7,14416.59,84,approved
45,54199.85,787,127003.06,1,24.7,4652.29,95,approved
38,25620.57,763,84071.1,2,13.6,2084.63,91,approved
39,68379.94,630,231246.98,1,14.5,5956.73,65,approved
31,33281.34,762,120085.25,1,12.7,2802.06,75,manual_review
43,46052.2,781,254240.18,4,12.6,3973.58,66,manual_review
32,44863.52,780,116234.22,2,10.0,3703.23,96,approved
39,172395.89,804,701823.32,3,16.1,14456.79,78,approved
41,38856.71,734,107660.69,1,12.7,3243.38,77,approved
46,67794.48,679,87220.88,0,16.1,5550.34,62,approved
62,69301.07,751,283571.31,4,21.8,5593.42,87,approved
29,72271.81,731,312600.21,1,5.2,5881.79,64,approved
26,72610.37,774,233212.34,1,8.0,5842.62,86,approved
28,31601.42,694,97860.68,1,6.7,2672.22,76,manual_review
27,83907.68,761,290272.61,0,5.6,7214.08,100,approved
41,120583.94,827,325061.61,0,16.7,9775.85,100,approved
45,102213.85,813,363456.55,0,21.7,8137.61,94,approved
32,26720.08,837,137658.53,0,10.5,2163.1,100,approved
26,28858.98,520,60456.28,2,2.5,2396.5,66,rejected
28,46185.58,587,128692.39,1,2.9,3757.67,51,approved
63,113271.52,741,324872.06,1,24.1,9617.96,85,approved
34,51937.21,702,82823.94,2,0.6,4324.86,78,approved
49,198915.07,701,375389.24,0,23.5,16961.57,68,approved
31,142310.42,825,616671.69,0,11.3,11593.44,100,approved
61,90080.33,733,347501.01,5,35.8,7306.21,83,approved
45,170658.75,729,236164.36,1,15.6,13513.66,84,approved
65,114620.44,778,558375.1,2,12.4,9217.73,98,approved
33,39993.72,580,51778.73,0,7.1,3240.68,50,approved
34,154372.75,700,279900.56,1,5.9,13284.47,67,approved
42,73618.52,837,245063.58,2,11.6,5845.5,100,approved
47,77899.7,729,230176.18,1,15.1,6490.19,81,approved
26,58107.88,713,139335.55,1,6.6,4716.34,81,approved
49,55879.72,819,222505.84,0,23.1,4754.28,97,approved
23,57354.99,795,134683.28,3,2.9,5007.13,76,approved
25,48152.59,722,170210.93,0,4.4,4052.9,88,approved
31,178522.52,623,688761.46,1,5.2,14846.87,57,manual_review
